distribution,geography,category,code,bin_start,bin_end,weighted_pct,cum_pct,unweighted_n
WH_arrival_15min,Pacific,12:45-13:00,,765.0,780.0,0.3336,4.1403,1
WH_arrival_15min,Pacific,13:00-13:15,,780.0,795.0,1.3346,5.475,1
WH_arrival_15min,Pacific,13:15-13:30,,795.0,810.0,1.2508,6.7258,1
WH_arrival_15min,Pacific,13:30-13:45,,810.0,825.0,1.5966,8.3223,1
WH_arrival_15min,Pacific,13:45-14:00,,825.0,840.0,0.4203,8.7426,1
WH_arrival_15min,Pacific,14:00-14:15,,840.0,855.0,0.0,8.7426,0
WH_arrival_15min,Pacific,14:15-14:30,,855.0,870.0,2.3029,11.0455,2
WH_arrival_15min,Pacific,14:30-14:45,,870.0,885.0,0.0,11.0455,0
WH_arrival_15min,Pacific,14:45-15:00,,885.0,900.0,1.966,13.0116,5
WH_arrival_15min,Pacific,15:00-15:15,,900.0,915.0,1.6707,14.6822,4
WH_arrival_15min,Pacific,15:15-15:30,,915.0,930.0,0.3969,15.0792,2
WH_arrival_15min,Pacific,15:30-15:45,,930.0,945.0,1.8079,16.887,6
WH_arrival_15min,Pacific,15:45-16:00,,945.0,960.0,5.1066,21.9937,8
WH_arrival_15min,Pacific,16:00-16:15,,960.0,975.0,2.9162,24.9098,8
WH_arrival_15min,Pacific,16:15-16:30,,975.0,990.0,4.1796,29.0894,6
WH_arrival_15min,Pacific,16:30-16:45,,990.0,1005.0,7.3137,36.4031,11
WH_arrival_15min,Pacific,16:45-17:00,,1005.0,1020.0,2.7591,39.1622,9
WH_arrival_15min,Pacific,17:00-17:15,,1020.0,1035.0,2.4401,41.6022,13
WH_arrival_15min,Pacific,17:15-17:30,,1035.0,1050.0,5.1815,46.7837,19
WH_arrival_15min,Pacific,17:30-17:45,,1050.0,1065.0,5.0121,51.7958,11
WH_arrival_15min,Pacific,17:45-18:00,,1065.0,1080.0,6.2504,58.0462,13
WH_arrival_15min,Pacific,18:00-18:15,,1080.0,1095.0,9.3589,67.4051,13
WH_arrival_15min,Pacific,18:15-18:30,,1095.0,1110.0,7.1482,74.5533,15
WH_arrival_15min,Pacific,18:30-18:45,,1110.0,1125.0,3.7984,78.3517,15
WH_arrival_15min,Pacific,18:45-19:00,,1125.0,1140.0,2.6016,80.9533,6
WH_arrival_15min,Pacific,19:00-19:15,,1140.0,1155.0,0.5117,81.4651,1
WH_arrival_15min,Pacific,19:15-19:30,,1155.0,1170.0,1.5837,83.0488,5
WH_arrival_15min,Pacific,19:30-19:45,,1170.0,1185.0,1.3801,84.4289,3
WH_arrival_15min,Pacific,19:45-20:00,,1185.0,1200.0,2.574,87.0029,1
WH_arrival_15min,Pacific,20:00-20:15,,1200.0,1215.0,0.4103,87.4132,1
WH_arrival_15min,Pacific,20:15-20:30,,1215.0,1230.0,0.0,87.4132,0
WH_arrival_15min,Pacific,20:30-20:45,,1230.0,1245.0,0.1696,87.5828,2
WH_arrival_15min,Pacific,20:45-21:00,,1245.0,1260.0,0.6531,88.2359,4
WH_arrival_15min,Pacific,21:00-21:15,,1260.0,1275.0,0.0,88.2359,0
WH_arrival_15min,Pacific,21:15-21:30,,1275.0,1290.0,2.0689,90.3048,1
WH_arrival_15min,Pacific,21:30-21:45,,1290.0,1305.0,2.2889,92.5937,2
WH_arrival_15min,Pacific,21:45-22:00,,1305.0,1320.0,2.8428,95.4364,2
WH_arrival_15min,Pacific,22:00-22:15,,1320.0,1335.0,1.0078,96.4442,2
WH_arrival_15min,Pacific,22:15-22:30,,1335.0,1350.0,0.6156,97.0598,1
WH_arrival_15min,Pacific,22:30-22:45,,1350.0,1365.0,0.0,97.0598,0
WH_arrival_15min,Pacific,22:45-23:00,,1365.0,1380.0,0.8057,97.8655,1
WH_arrival_15min,Pacific,23:00-23:15,,1380.0,1395.0,0.9558,98.8213,1
WH_arrival_15min,Pacific,23:15-23:30,,1395.0,1410.0,1.1787,100.0,2
WH_arrival_15min,Pacific,23:30-23:45,,1410.0,1425.0,0.0,100.0,0
WH_arrival_15min,Pacific,23:45-24:00,,1425.0,1440.0,0.0,100.0,0
WH_departure_60min,Pacific,00:00-01:00,,0.0,60.0,0.335,0.335,1
WH_departure_60min,Pacific,01:00-02:00,,60.0,120.0,0.0,0.335,0
WH_departure_60min,Pacific,02:00-03:00,,120.0,180.0,0.0,0.335,0
WH_departure_60min,Pacific,03:00-04:00,,180.0,240.0,0.409,0.744,2
WH_departure_60min,Pacific,04:00-05:00,,240.0,300.0,0.0,0.744,0
WH_departure_60min,Pacific,05:00-06:00,,300.0,360.0,0.0,0.744,0
WH_departure_60min,Pacific,06:00-07:00,,360.0,420.0,0.0,0.744,0
WH_departure_60min,Pacific,07:00-08:00,,420.0,480.0,0.1529,0.8969,1
WH_departure_60min,Pacific,08:00-09:00,,480.0,540.0,2.2045,3.1014,4
WH_departure_60min,Pacific,09:00-10:00,,540.0,600.0,0.1769,3.2782,1
WH_departure_60min,Pacific,10:00-11:00,,600.0,660.0,0.0,3.2782,0
WH_departure_60min,Pacific,11:00-12:00,,660.0,720.0,0.2613,3.5396,2
WH_departure_60min,Pacific,12:00-13:00,,720.0,780.0,1.9354,5.475,3
WH_departure_60min,Pacific,13:00-14:00,,780.0,840.0,3.2677,8.7426,3
WH_departure_60min,Pacific,14:00-15:00,,840.0,900.0,5.7834,14.526,11
WH_departure_60min,Pacific,15:00-16:00,,900.0,960.0,13.7133,28.2393,26
WH_departure_60min,Pacific,16:00-17:00,,960.0,1020.0,17.1768,45.4161,44
WH_departure_60min,Pacific,17:00-18:00,,1020.0,1080.0,22.8496,68.2657,58
WH_departure_60min,Pacific,18:00-19:00,,1080.0,1140.0,16.1782,84.4438,31
WH_departure_60min,Pacific,19:00-20:00,,1140.0,1200.0,2.9694,87.4132,7
WH_departure_60min,Pacific,20:00-21:00,,1200.0,1260.0,2.8915,90.3048,7
WH_departure_60min,Pacific,21:00-22:00,,1260.0,1320.0,5.7473,96.052,5
WH_departure_60min,Pacific,22:00-23:00,,1320.0,1380.0,2.0489,98.1009,4
WH_departure_60min,Pacific,23:00-24:00,,1380.0,1440.0,1.8991,100.0,2
WH_arrival_60min,Pacific,00:00-01:00,,0.0,60.0,0.335,0.335,1
WH_arrival_60min,Pacific,01:00-02:00,,60.0,120.0,0.0,0.335,0
WH_arrival_60min,Pacific,02:00-03:00,,120.0,180.0,0.0,0.335,0
WH_arrival_60min,Pacific,03:00-04:00,,180.0,240.0,0.409,0.744,2
WH_arrival_60min,Pacific,04:00-05:00,,240.0,300.0,0.0,0.744,0
WH_arrival_60min,Pacific,05:00-06:00,,300.0,360.0,0.0,0.744,0
WH_arrival_60min,Pacific,06:00-07:00,,360.0,420.0,0.0,0.744,0
WH_arrival_60min,Pacific,07:00-08:00,,420.0,480.0,0.1529,0.8969,1
WH_arrival_60min,Pacific,08:00-09:00,,480.0,540.0,2.2045,3.1014,4
WH_arrival_60min,Pacific,09:00-10:00,,540.0,600.0,0.1769,3.2782,1
WH_arrival_60min,Pacific,10:00-11:00,,600.0,660.0,0.0,3.2782,0
WH_arrival_60min,Pacific,11:00-12:00,,660.0,720.0,0.1795,3.4578,1
WH_arrival_60min,Pacific,12:00-13:00,,720.0,780.0,0.6826,4.1403,3
WH_arrival_60min,Pacific,13:00-14:00,,780.0,840.0,4.6023,8.7426,4
WH_arrival_60min,Pacific,14:00-15:00,,840.0,900.0,4.2689,13.0116,7
WH_arrival_60min,Pacific,15:00-16:00,,900.0,960.0,8.9821,21.9937,20
WH_arrival_60min,Pacific,16:00-17:00,,960.0,1020.0,17.1685,39.1622,34
WH_arrival_60min,Pacific,17:00-18:00,,1020.0,1080.0,18.884,58.0462,56
WH_arrival_60min,Pacific,18:00-19:00,,1080.0,1140.0,22.9071,80.9533,49
WH_arrival_60min,Pacific,19:00-20:00,,1140.0,1200.0,6.0496,87.0029,10
WH_arrival_60min,Pacific,20:00-21:00,,1200.0,1260.0,1.233,88.2359,7
WH_arrival_60min,Pacific,21:00-22:00,,1260.0,1320.0,7.2005,95.4364,5
WH_arrival_60min,Pacific,22:00-23:00,,1320.0,1380.0,2.429,97.8655,4
WH_arrival_60min,Pacific,23:00-24:00,,1380.0,1440.0,2.1345,100.0,3
WH_distance_2p5mi,Pacific,0-2.5 mi,,0.0,2.5,14.5971,14.5971,29
WH_distance_2p5mi,Pacific,2.5-5 mi,,2.5,5.0,17.7001,32.2972,36
WH_distance_2p5mi,Pacific,5-7.5 mi,,5.0,7.5,13.7004,45.9975,37
WH_distance_2p5mi,Pacific,7.5-10 mi,,7.5,10.0,11.7329,57.7304,22
WH_distance_2p5mi,Pacific,10-12.5 mi,,10.0,12.5,4.7672,62.4976,16
WH_distance_2p5mi,Pacific,12.5-15 mi,,12.5,15.0,4.5115,67.0091,10
WH_distance_2p5mi,Pacific,15-17.5 mi,,15.0,17.5,6.1131,73.1221,12
WH_distance_2p5mi,Pacific,17.5-20 mi,,17.5,20.0,9.6063,82.7284,18
WH_distance_2p5mi,Pacific,20-22.5 mi,,20.0,22.5,1.7975,84.5259,7
WH_distance_2p5mi,Pacific,22.5-25 mi,,22.5,25.0,4.0291,88.555,6
WH_distance_2p5mi,Pacific,25-27.5 mi,,25.0,27.5,3.4986,92.0536,4
WH_distance_2p5mi,Pacific,27.5-30 mi,,27.5,30.0,1.7091,93.7627,2
WH_distance_2p5mi,Pacific,30-32.5 mi,,30.0,32.5,0.0,93.7627,0
WH_distance_2p5mi,Pacific,32.5-35 mi,,32.5,35.0,1.2813,95.0439,3
WH_distance_2p5mi,Pacific,35-37.5 mi,,35.0,37.5,0.3458,95.3897,2
WH_distance_2p5mi,Pacific,37.5-40 mi,,37.5,40.0,1.0879,96.4776,2
WH_distance_2p5mi,Pacific,40-42.5 mi,,40.0,42.5,0.0,96.4776,0
WH_distance_2p5mi,Pacific,42.5-45 mi,,42.5,45.0,0.0,96.4776,0
WH_distance_2p5mi,Pacific,45-47.5 mi,,45.0,47.5,0.0,96.4776,0
WH_distance_2p5mi,Pacific,47.5-50 mi,,47.5,50.0,0.0,96.4776,0
WH_distance_2p5mi,Pacific,50-52.5 mi,,50.0,52.5,0.0,96.4776,0
WH_distance_2p5mi,Pacific,52.5-55 mi,,52.5,55.0,0.0,96.4776,0
WH_distance_2p5mi,Pacific,55-57.5 mi,,55.0,57.5,0.5544,97.032,1
WH_distance_2p5mi,Pacific,57.5-60 mi,,57.5,60.0,0.0,97.032,0
WH_distance_2p5mi,Pacific,60-62.5 mi,,60.0,62.5,0.0,97.032,0
WH_distance_2p5mi,Pacific,62.5-65 mi,,62.5,65.0,0.0,97.032,0
WH_distance_2p5mi,Pacific,65-67.5 mi,,65.0,67.5,0.0,97.032,0
WH_distance_2p5mi,Pacific,67.5-70 mi,,67.5,70.0,2.0689,99.1009,1
WH_distance_2p5mi,Pacific,70-72.5 mi,,70.0,72.5,0.2271,99.328,1
WH_distance_2p5mi,Pacific,72.5-75 mi,,72.5,75.0,0.0,99.328,0
WH_distance_2p5mi,Pacific,75-77.5 mi,,75.0,77.5,0.0208,99.3488,1
WH_distance_2p5mi,Pacific,77.5-80 mi,,77.5,80.0,0.4038,99.7526,1
WH_distance_2p5mi,Pacific,80-82.5 mi,,80.0,82.5,0.0,99.7526,0
WH_distance_2p5mi,Pacific,82.5-85 mi,,82.5,85.0,0.2474,100.0,1
WH_distance_2p5mi,Pacific,85-87.5 mi,,85.0,87.5,0.0,100.0,0
WH_distance_2p5mi,Pacific,87.5-90 mi,,87.5,90.0,0.0,100.0,0
WH_distance_2p5mi,Pacific,90-92.5 mi,,90.0,92.5,0.0,100.0,0
WH_distance_2p5mi,Pacific,92.5-95 mi,,92.5,95.0,0.0,100.0,0
WH_distance_2p5mi,Pacific,95-97.5 mi,,95.0,97.5,0.0,100.0,0
WH_distance_2p5mi,Pacific,97.5-100 mi,,97.5,100.0,0.0,100.0,0
WH_duration_5min,Pacific,0-5 min,,0.0,5.0,0.5343,0.5343,2
WH_duration_5min,Pacific,5-10 min,,5.0,10.0,4.0574,4.5917,9
WH_duration_5min,Pacific,10-15 min,,10.0,15.0,11.2435,15.8352,26
WH_duration_5min,Pacific,15-20 min,,15.0,20.0,20.7707,36.6059,46
WH_duration_5min,Pacific,20-25 min,,20.0,25.0,8.6673,45.2732,20
WH_duration_5min,Pacific,25-30 min,,25.0,30.0,5.2102,50.4834,14
WH_duration_5min,Pacific,30-35 min,,30.0,35.0,20.767,71.2505,35
WH_duration_5min,Pacific,35-40 min,,35.0,40.0,2.519,73.7694,8
WH_duration_5min,Pacific,40-45 min,,40.0,45.0,3.3636,77.1331,12
WH_duration_5min,Pacific,45-50 min,,45.0,50.0,8.8659,85.999,15
WH_duration_5min,Pacific,50-55 min,,50.0,55.0,1.4366,87.4355,2
WH_duration_5min,Pacific,55-60 min,,55.0,60.0,0.674,88.1095,2
WH_duration_5min,Pacific,60-65 min,,60.0,65.0,3.0159,91.1254,9
WH_duration_5min,Pacific,65-70 min,,65.0,70.0,0.5716,91.697,2
WH_duration_5min,Pacific,70-75 min,,70.0,75.0,2.2066,93.9036,3
WH_duration_5min,Pacific,75-80 min,,75.0,80.0,4.6429,98.5465,2
WH_duration_5min,Pacific,80-85 min,,80.0,85.0,0.7815,99.328,2
WH_duration_5min,Pacific,85-90 min,,85.0,90.0,0.0,99.328,0
WH_duration_5min,Pacific,90-95 min,,90.0,95.0,0.0208,99.3488,1
WH_duration_5min,Pacific,95-100 min,,95.0,100.0,0.0,99.3488,0
WH_duration_5min,Pacific,100-105 min,,100.0,105.0,0.0,99.3488,0
WH_duration_5min,Pacific,105-110 min,,105.0,110.0,0.0,99.3488,0
WH_duration_5min,Pacific,110-115 min,,110.0,115.0,0.0,99.3488,0
WH_duration_5min,Pacific,115-120 min,,115.0,120.0,0.0,99.3488,0
WH_duration_5min,Pacific,120-125 min,,120.0,125.0,0.0,99.3488,0
WH_duration_5min,Pacific,125-130 min,,125.0,130.0,0.0,99.3488,0
WH_duration_5min,Pacific,130-135 min,,130.0,135.0,0.0,99.3488,0
WH_duration_5min,Pacific,135-140 min,,135.0,140.0,0.0,99.3488,0
WH_duration_5min,Pacific,140-145 min,,140.0,145.0,0.0,99.3488,0
WH_duration_5min,Pacific,145-150 min,,145.0,150.0,0.6512,100.0,2
WH_mode,Pacific,POV-Driver,1,,,86.7433,86.7433,189
WH_mode,Pacific,POV-Passenger,2,,,4.4095,91.1528,7
WH_mode,Pacific,Public Transit,3,,,2.2159,93.3687,4
WH_mode,Pacific,Walk,5,,,4.8407,98.2093,7
WH_mode,Pacific,Bike,6,,,1.7907,100.0,5
WH_departure_15min,PacRailMetro,00:00-00:15,,0.0,15.0,0.8692,0.8692,1
WH_departure_15min,PacRailMetro,00:15-00:30,,15.0,30.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,00:30-00:45,,30.0,45.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,00:45-01:00,,45.0,60.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,01:00-01:15,,60.0,75.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,01:15-01:30,,75.0,90.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,01:30-01:45,,90.0,105.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,01:45-02:00,,105.0,120.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,02:00-02:15,,120.0,135.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,02:15-02:30,,135.0,150.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,02:30-02:45,,150.0,165.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,02:45-03:00,,165.0,180.0,0.0,0.8692,0
WH_departure_15min,PacRailMetro,03:00-03:15,,180.0,195.0,0.6434,1.5125,1
WH_departure_15min,PacRailMetro,03:15-03:30,,195.0,210.0,0.4177,1.9303,1
WH_departure_15min,PacRailMetro,03:30-03:45,,210.0,225.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,03:45-04:00,,225.0,240.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,04:00-04:15,,240.0,255.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,04:15-04:30,,255.0,270.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,04:30-04:45,,270.0,285.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,04:45-05:00,,285.0,300.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,05:00-05:15,,300.0,315.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,05:15-05:30,,315.0,330.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,05:30-05:45,,330.0,345.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,05:45-06:00,,345.0,360.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,06:00-06:15,,360.0,375.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,06:15-06:30,,375.0,390.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,06:30-06:45,,390.0,405.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,06:45-07:00,,405.0,420.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,07:00-07:15,,420.0,435.0,0.0,1.9303,0
WH_departure_15min,PacRailMetro,07:15-07:30,,435.0,450.0,0.3965,2.3268,1
WH_departure_15min,PacRailMetro,07:30-07:45,,450.0,465.0,0.0,2.3268,0
WH_departure_15min,PacRailMetro,07:45-08:00,,465.0,480.0,0.0,2.3268,0
WH_departure_15min,PacRailMetro,08:00-08:15,,480.0,495.0,0.0,2.3268,0
WH_departure_15min,PacRailMetro,08:15-08:30,,495.0,510.0,0.0,2.3268,0
WH_departure_15min,PacRailMetro,08:30-08:45,,510.0,525.0,3.2449,5.5717,1
WH_departure_15min,PacRailMetro,08:45-09:00,,525.0,540.0,0.0,5.5717,0
WH_departure_15min,PacRailMetro,09:00-09:15,,540.0,555.0,0.0,5.5717,0
WH_departure_15min,PacRailMetro,09:15-09:30,,555.0,570.0,0.0,5.5717,0
WH_departure_15min,PacRailMetro,09:30-09:45,,570.0,585.0,0.4589,6.0306,1
WH_departure_15min,PacRailMetro,09:45-10:00,,585.0,600.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,10:00-10:15,,600.0,615.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,10:15-10:30,,615.0,630.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,10:30-10:45,,630.0,645.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,10:45-11:00,,645.0,660.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,11:00-11:15,,660.0,675.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,11:15-11:30,,675.0,690.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,11:30-11:45,,690.0,705.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,11:45-12:00,,705.0,720.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,12:00-12:15,,720.0,735.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,12:15-12:30,,735.0,750.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,12:30-12:45,,750.0,765.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,12:45-13:00,,765.0,780.0,0.0,6.0306,0
WH_departure_15min,PacRailMetro,13:00-13:15,,780.0,795.0,7.3868,13.4175,2
WH_departure_15min,PacRailMetro,13:15-13:30,,795.0,810.0,0.0,13.4175,0
WH_departure_15min,PacRailMetro,13:30-13:45,,810.0,825.0,1.0904,14.5079,1
WH_departure_15min,PacRailMetro,13:45-14:00,,825.0,840.0,0.0,14.5079,0
WH_departure_15min,PacRailMetro,14:00-14:15,,840.0,855.0,0.6728,15.1807,1
WH_departure_15min,PacRailMetro,14:15-14:30,,855.0,870.0,0.0,15.1807,0
WH_departure_15min,PacRailMetro,14:30-14:45,,870.0,885.0,4.5925,19.7732,4
WH_departure_15min,PacRailMetro,14:45-15:00,,885.0,900.0,0.3469,20.12,1
WH_departure_15min,PacRailMetro,15:00-15:15,,900.0,915.0,1.5649,21.6849,2
WH_departure_15min,PacRailMetro,15:15-15:30,,915.0,930.0,6.4506,28.1356,2
WH_departure_15min,PacRailMetro,15:30-15:45,,930.0,945.0,4.069,32.2045,6
WH_departure_15min,PacRailMetro,15:45-16:00,,945.0,960.0,0.0,32.2045,0
WH_departure_15min,PacRailMetro,16:00-16:15,,960.0,975.0,10.9469,43.1514,11
WH_departure_15min,PacRailMetro,16:15-16:30,,975.0,990.0,0.5468,43.6981,2
WH_departure_15min,PacRailMetro,16:30-16:45,,990.0,1005.0,1.2127,44.9108,2
WH_departure_15min,PacRailMetro,16:45-17:00,,1005.0,1020.0,2.4513,47.3621,3
WH_departure_15min,PacRailMetro,17:00-17:15,,1020.0,1035.0,4.594,51.9561,7
WH_departure_15min,PacRailMetro,17:15-17:30,,1035.0,1050.0,0.7443,52.7004,1
WH_departure_15min,PacRailMetro,17:30-17:45,,1050.0,1065.0,17.9915,70.692,10
WH_departure_15min,PacRailMetro,17:45-18:00,,1065.0,1080.0,0.0,70.692,0
WH_departure_15min,PacRailMetro,18:00-18:15,,1080.0,1095.0,7.4135,78.1055,7
WH_departure_15min,PacRailMetro,18:15-18:30,,1095.0,1110.0,0.2184,78.3238,1
WH_departure_15min,PacRailMetro,18:30-18:45,,1110.0,1125.0,9.822,88.1458,5
WH_departure_15min,PacRailMetro,18:45-19:00,,1125.0,1140.0,0.0,88.1458,0
WH_departure_15min,PacRailMetro,19:00-19:15,,1140.0,1155.0,0.0,88.1458,0
WH_departure_15min,PacRailMetro,19:15-19:30,,1155.0,1170.0,0.0,88.1458,0
WH_departure_15min,PacRailMetro,19:30-19:45,,1170.0,1185.0,0.0,88.1458,0
WH_departure_15min,PacRailMetro,19:45-20:00,,1185.0,1200.0,0.0,88.1458,0
WH_departure_15min,PacRailMetro,20:00-20:15,,1200.0,1215.0,0.0,88.1458,0
WH_departure_15min,PacRailMetro,20:15-20:30,,1215.0,1230.0,0.0,88.1458,0
WH_departure_15min,PacRailMetro,20:30-20:45,,1230.0,1245.0,0.5109,88.6567,1
WH_departure_15min,PacRailMetro,20:45-21:00,,1245.0,1260.0,0.0,88.6567,0
WH_departure_15min,PacRailMetro,21:00-21:15,,1260.0,1275.0,4.6938,93.3505,2
WH_departure_15min,PacRailMetro,21:15-21:30,,1275.0,1290.0,0.0,93.3505,0
WH_departure_15min,PacRailMetro,21:30-21:45,,1290.0,1305.0,0.0,93.3505,0
WH_departure_15min,PacRailMetro,21:45-22:00,,1305.0,1320.0,0.0,93.3505,0
WH_departure_15min,PacRailMetro,22:00-22:15,,1320.0,1335.0,2.1123,95.4628,1
WH_departure_15min,PacRailMetro,22:15-22:30,,1335.0,1350.0,0.0,95.4628,0
WH_departure_15min,PacRailMetro,22:30-22:45,,1350.0,1365.0,2.0901,97.5529,1
WH_departure_15min,PacRailMetro,22:45-23:00,,1365.0,1380.0,0.0,97.5529,0
WH_departure_15min,PacRailMetro,23:00-23:15,,1380.0,1395.0,2.4471,100.0,1
WH_departure_15min,PacRailMetro,23:15-23:30,,1395.0,1410.0,0.0,100.0,0
WH_departure_15min,PacRailMetro,23:30-23:45,,1410.0,1425.0,0.0,100.0,0
WH_departure_15min,PacRailMetro,23:45-24:00,,1425.0,1440.0,0.0,100.0,0
WH_arrival_15min,PacRailMetro,00:00-00:15,,0.0,15.0,0.0,0.0,0
WH_arrival_15min,PacRailMetro,00:15-00:30,,15.0,30.0,0.8692,0.8692,1
WH_arrival_15min,PacRailMetro,00:30-00:45,,30.0,45.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,00:45-01:00,,45.0,60.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,01:00-01:15,,60.0,75.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,01:15-01:30,,75.0,90.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,01:30-01:45,,90.0,105.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,01:45-02:00,,105.0,120.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,02:00-02:15,,120.0,135.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,02:15-02:30,,135.0,150.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,02:30-02:45,,150.0,165.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,02:45-03:00,,165.0,180.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,03:00-03:15,,180.0,195.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,03:15-03:30,,195.0,210.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,03:30-03:45,,210.0,225.0,0.0,0.8692,0
WH_arrival_15min,PacRailMetro,03:45-04:00,,225.0,240.0,1.0611,1.9303,2
WH_arrival_15min,PacRailMetro,04:00-04:15,,240.0,255.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,04:15-04:30,,255.0,270.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,04:30-04:45,,270.0,285.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,04:45-05:00,,285.0,300.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,05:00-05:15,,300.0,315.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,05:15-05:30,,315.0,330.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,05:30-05:45,,330.0,345.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,05:45-06:00,,345.0,360.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,06:00-06:15,,360.0,375.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,06:15-06:30,,375.0,390.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,06:30-06:45,,390.0,405.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,06:45-07:00,,405.0,420.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,07:00-07:15,,420.0,435.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,07:15-07:30,,435.0,450.0,0.0,1.9303,0
WH_arrival_15min,PacRailMetro,07:30-07:45,,450.0,465.0,0.3965,2.3268,1
WH_arrival_15min,PacRailMetro,07:45-08:00,,465.0,480.0,0.0,2.3268,0
WH_arrival_15min,PacRailMetro,08:00-08:15,,480.0,495.0,0.0,2.3268,0
WH_arrival_15min,PacRailMetro,08:15-08:30,,495.0,510.0,0.0,2.3268,0
WH_arrival_15min,PacRailMetro,08:30-08:45,,510.0,525.0,0.0,2.3268,0
WH_arrival_15min,PacRailMetro,08:45-09:00,,525.0,540.0,3.2449,5.5717,1
WH_arrival_15min,PacRailMetro,09:00-09:15,,540.0,555.0,0.0,5.5717,0
WH_arrival_15min,PacRailMetro,09:15-09:30,,555.0,570.0,0.0,5.5717,0
WH_arrival_15min,PacRailMetro,09:30-09:45,,570.0,585.0,0.0,5.5717,0
WH_arrival_15min,PacRailMetro,09:45-10:00,,585.0,600.0,0.4589,6.0306,1
WH_arrival_15min,PacRailMetro,10:00-10:15,,600.0,615.0,0.0,6.0306,0
WH_arrival_15min,PacRailMetro,10:15-10:30,,615.0,630.0,0.0,6.0306,0
WH_arrival_15min,PacRailMetro,10:30-10:45,,630.0,645.0,0.0,6.0306,0
WH_arrival_15min,PacRailMetro,10:45-11:00,,645.0,660.0,0.0,6.0306,0
WH_arrival_15min,PacRailMetro,11:00-11:15,,660.0,675.0,0.0,6.0306,0
WH_arrival_15min,PacRailMetro,11:15-11:30,,675.0,690.0,0.0,6.0306,0
WH_arrival_15min,PacRailMetro,11:30-11:45,,690.0,705.0,0.0,6.0306,0
WH_arrival_15min,PacRailMetro,11:45-12:00,,705.0,720.0,0.0,6.0306,0
